PDF,Seite,Leitidee,Stufe,Begriff,Exakt,Flexion,Kompositum,Wortteil,Anzahl_Gesamt,Score_Gewichtet
84000_mb1_sb_Livebook_211019.pdf,108,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,108,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,108,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,2,0,1,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,108,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,1,0,1,0.5
"84000_mb1_sb_Livebook_211019.pdf,108,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,1,0,2,1.35"
"84000_mb1_sb_Livebook_211019.pdf,108,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,5,0,5,2.5"
"84000_mb1_sb_Livebook_211019.pdf,108,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,5,0,5,2.7"
"84000_mb1_sb_Livebook_211019.pdf,108,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,108,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,2,1,0,3,2.0"
84000_mb1_sb_Livebook_211019.pdf,108,Wirtschaft und Konsum,Stufe 1,Produkt,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,108,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,108,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,109,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,109,Geschlechter und Gleichstellung,Stufe 3,Quote,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,109,Geschlechter und Gleichstellung,Stufe 2,Recht,0,4,2,2,8,4.2
84000_mb1_sb_Livebook_211019.pdf,109,Geschlechter und Gleichstellung,Stufe 1,gleich,4,0,2,0,6,5.0
84000_mb1_sb_Livebook_211019.pdf,109,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 2,Gesetz,0,0,0,5,5,0.5"
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,4,2,0,6,4.0"
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,4,2,2,8,4.2"
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,1,3,3,1,8,4.95"
"84000_mb1_sb_Livebook_211019.pdf,109,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,5,2,7,2.7"
84000_mb1_sb_Livebook_211019.pdf,110,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,110,Geschlechter und Gleichstellung,Stufe 1,Frau,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,110,Geschlechter und Gleichstellung,Stufe 1,Mann,0,3,0,0,3,2.25
84000_mb1_sb_Livebook_211019.pdf,110,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,2,1,3,1.1
84000_mb1_sb_Livebook_211019.pdf,110,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,1,1,0,2,1.25
84000_mb1_sb_Livebook_211019.pdf,110,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,3,3,7,2.85
84000_mb1_sb_Livebook_211019.pdf,110,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 1,Macht,1,0,0,0,1,1.0"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,1,0,2,1.25"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,2,1,3,1.1"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,2,1,3,1.3"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,3,3,0.3"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 2,Wahl,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,110,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,3,3,7,2.8"
84000_mb1_sb_Livebook_211019.pdf,110,Wirtschaft und Konsum,Stufe 1,Produkt,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,110,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,110,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,111,Geschlechter und Gleichstellung,Stufe 1,Mann,0,2,0,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,111,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,111,Geschlechter und Gleichstellung,Stufe 1,gleich,3,2,2,0,7,5.5
84000_mb1_sb_Livebook_211019.pdf,111,Gesundheit,Stufe 1,Alter,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,111,Gesundheit,Stufe 1,Körper,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,111,Globale Entwicklung und Frieden,Stufe 1,Gemeinschaft,0,0,3,1,4,1.6
84000_mb1_sb_Livebook_211019.pdf,111,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,111,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Gemeinschaft,0,0,3,1,4,1.6
84000_mb1_sb_Livebook_211019.pdf,111,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,111,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,5,2,0,7,4.85"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 3,Mehrheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,0,0,3,0,3,1.5"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,2,2,0.2"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,111,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,1,0,0,0,1,1.0"
84000_mb1_sb_Livebook_211019.pdf,111,Wirtschaft und Konsum,Stufe 1,Produkt,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,111,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,111,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,112,Geschlechter und Gleichstellung,Stufe 3,Gehalt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,112,Geschlechter und Gleichstellung,Stufe 2,Recht,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,112,Geschlechter und Gleichstellung,Stufe 1,gleich,0,1,0,0,1,0.75
84000_mb1_sb_Livebook_211019.pdf,112,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Fest,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,112,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,1,2,3,0.7
84000_mb1_sb_Livebook_211019.pdf,112,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,1,1,0.1
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 3,Gleichheit,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 1,Ordnung,0,1,0,0,1,0.75"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,0,1,1,2,0.6"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,0,0,1,1,2,0.7"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 1,Stimme,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 1,System,0,0,2,0,2,1.0"
"84000_mb1_sb_Livebook_211019.pdf,112,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,1,2,3,0.7"
84000_mb1_sb_Livebook_211019.pdf,112,Wirtschaft und Konsum,Stufe 1,Kauf,0,0,6,2,8,3.2
84000_mb1_sb_Livebook_211019.pdf,112,Wirtschaft und Konsum,Stufe 1,Preis,2,0,1,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,112,Wirtschaft und Konsum,Stufe 2,Preis,2,0,1,0,3,2.5
84000_mb1_sb_Livebook_211019.pdf,112,Wirtschaft und Konsum,Stufe 1,Verkauf,2,0,2,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,112,Wirtschaft und Konsum,Stufe 2,Verkauf,2,0,2,0,4,3.0
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 2,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 3,Aufgaben,1,0,1,0,2,1.5
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 2,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 1,Mann,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 2,Recht,0,1,0,2,3,0.95
84000_mb1_sb_Livebook_211019.pdf,114,Geschlechter und Gleichstellung,Stufe 1,Rolle,0,0,1,1,2,0.6
84000_mb1_sb_Livebook_211019.pdf,114,Gesundheit,Stufe 1,Alter,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,114,Gesundheit,Stufe 2,Beratung,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,114,Gesundheit,Stufe 1,Rein,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 3,Bildung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 2,Entwicklung,0,0,2,2,4,1.2
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 2,International,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 1,Land,0,0,2,1,3,1.1
84000_mb1_sb_Livebook_211019.pdf,114,Globale Entwicklung und Frieden,Stufe 1,Nation,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,114,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,1,3,4,0.8
84000_mb1_sb_Livebook_211019.pdf,114,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Werte,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 2,Arten,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 1,Berg,0,0,3,2,5,1.7
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 1,Erde,0,0,0,2,2,0.2
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 2,Landschaft,0,0,2,1,3,1.3
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 1,Wasser,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,114,Natürliche Umwelt und Ressourcen,Stufe 2,Wasser,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,114,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,114,""Politik, Demokratie und Menschenrechte"",Stufe 1,Macht,0,0,1,0,1,0.5"
"84000_mb1_sb_Livebook_211019.pdf,114,""Politik, Demokratie und Menschenrechte"",Stufe 1,Recht,0,1,0,2,3,0.95"
"84000_mb1_sb_Livebook_211019.pdf,114,""Politik, Demokratie und Menschenrechte"",Stufe 2,Rechte,1,0,1,1,3,1.6"
"84000_mb1_sb_Livebook_211019.pdf,114,""Politik, Demokratie und Menschenrechte"",Stufe 1,Wert,0,0,0,1,1,0.1"
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 1,Arbeit,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 1,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 2,Handel,0,0,1,0,1,0.6
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 1,Produkt,0,0,0,1,1,0.1
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 2,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 3,Produktion,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,114,Wirtschaft und Konsum,Stufe 3,Verpackung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,116,Geschlechter und Gleichstellung,Stufe 2,Beruf,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,116,Gesundheit,Stufe 1,Leben,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,116,Globale Entwicklung und Frieden,Stufe 1,Hilfe,0,0,2,0,2,1.0
84000_mb1_sb_Livebook_211019.pdf,116,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 1,Art,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,116,Kulturelle Identitäten und interkulturelle Verständigung,Stufe 2,Begegnung,0,0,1,0,1,0.5
84000_mb1_sb_Livebook_211019.pdf,116,Natürliche Umwelt und Ressourcen,Stufe 1,Leben,1,0,0,0,1,1.0
"84000_mb1_sb_Livebook_211019.pdf,116,""Politik, Demokratie und Menschenrechte"",Stufe 1,Freiheit,0,0,0,1,1,0.1"
"84000_mb1_sb_Livebook_211019.pdf,116,""Politik, Demokratie und Menschenrechte"",Stufe 1,Regeln,1,0,0,0,1,1.0"
84000_mb1_sb_Livebook_211019.pdf,116,Wirtschaft und Konsum,Stufe 2,Angebot,1,0,0,0,1,1.0
84000_mb1_sb_Livebook_211019.pdf,116,Wirtschaft und Konsum,Stufe 1,Tausch,0,0,1,0,1,0.5
